window_id,frame,state,source,age_frames,confidence,owner_id,abstention_reason,nearest_distance_px,motion_cosine,motion_ratio,prerequisite_available,join_source,ball_shift
fiba-jFUMvm_epUE_s90,000644,ABSENT,none,2,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000645,INFERRED,inferred,3,,,no_player_in_radius,,,,0,px,0
fiba-jFUMvm_epUE_s90,000646,ABSENT,none,4,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000647,ABSENT,none,5,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000648,ABSENT,none,6,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000649,ABSENT,none,7,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000650,ABSENT,none,8,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000651,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
fiba-jFUMvm_epUE_s90,000652,ABSENT,none,1,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000653,ABSENT,none,2,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000654,ABSENT,none,3,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000655,ABSENT,none,4,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000656,ABSENT,none,5,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000657,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
fiba-jFUMvm_epUE_s90,000658,ABSENT,none,1,,,no_ball,,,,0,px,0
fiba-jFUMvm_epUE_s90,000659,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000600,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000601,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000602,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000603,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000604,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000605,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000606,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000607,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000608,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000609,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000610,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000611,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000612,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000613,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000614,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000615,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000616,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000617,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000618,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000619,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000620,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000621,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000622,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000623,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000624,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000625,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000626,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000627,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000628,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000629,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000630,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000631,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000632,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000633,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000634,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000635,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000636,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000637,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000638,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000639,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000640,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000641,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000642,OBSERVED_VALID,detected,0,,,motion_disagreement,78.30904373777527,0.2778574746113869,0.00532748379674364,1,px,0
lnb-1CBY-LXG8VA_s6525,000643,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000644,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000645,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000646,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000647,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000648,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000649,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000650,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000651,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000652,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000653,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000654,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000655,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000656,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000657,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000658,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s6525,000659,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000600,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000601,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000602,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000603,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000604,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000605,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000606,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000607,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000608,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000609,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000610,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000611,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000612,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000613,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000614,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000615,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000616,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000617,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000618,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000619,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000620,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000621,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000622,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000623,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000624,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000625,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000626,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000627,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000628,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000629,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000630,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000631,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000632,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000633,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000634,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000635,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000636,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000637,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000638,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000639,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000640,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000641,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000642,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000643,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000644,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000645,INFERRED,inferred,,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000646,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000647,ABSENT,none,,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000648,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000649,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000650,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000651,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000652,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000653,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000654,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000655,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000656,ABSENT,none,2,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000657,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000658,ABSENT,none,1,,,no_ball,,,,0,px,0
lnb-1CBY-LXG8VA_s90,000659,ABSENT,none,2,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000600,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000601,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000602,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000603,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000604,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000605,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000606,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000607,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000608,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000609,ABSENT,none,,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000610,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000611,ABSENT,none,1,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000612,ABSENT,none,2,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000613,ABSENT,none,3,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000614,ABSENT,none,4,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000615,ABSENT,none,5,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000616,ABSENT,none,6,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000617,ABSENT,none,7,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000618,ABSENT,none,8,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000619,ABSENT,none,9,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000620,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000621,ABSENT,none,1,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000622,ABSENT,none,2,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000623,ABSENT,none,3,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000624,ABSENT,none,4,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000625,ABSENT,none,5,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000626,ABSENT,none,6,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000627,ABSENT,none,7,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000628,ABSENT,none,8,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000629,ABSENT,none,9,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000630,INFERRED,inferred,10,,,no_player_in_radius,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000631,ABSENT,none,11,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000632,ABSENT,none,12,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000633,ABSENT,none,13,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000634,ABSENT,none,14,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000635,ABSENT,none,15,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000636,ABSENT,none,16,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000637,ABSENT,none,17,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000638,ABSENT,none,18,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000639,ABSENT,none,19,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000640,INFERRED,inferred,20,,,no_player_in_radius,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000641,ABSENT,none,21,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000642,ABSENT,none,22,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000643,ABSENT,none,23,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000644,ABSENT,none,24,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000645,ABSENT,none,25,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000646,ABSENT,none,26,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000647,ABSENT,none,27,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000648,ABSENT,none,28,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000649,ABSENT,none,29,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000650,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000651,ABSENT,none,1,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000652,ABSENT,none,2,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000653,ABSENT,none,3,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000654,ABSENT,none,4,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000655,ABSENT,none,5,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000656,ABSENT,none,6,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000657,ABSENT,none,7,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000658,ABSENT,none,8,,,no_ball,,,,0,px,0
nbl-U6Ng-QmKKzk_s90,000659,ABSENT,none,9,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000600,OBSERVED_VALID,detected,0,,,motion_disagreement,82.21921916437786,,,1,px,0
ncaaw-lFZWLVzvCEs_s1161,000601,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000602,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000603,OBSERVED_VALID,detected,0,,,motion_disagreement,82.87943049997388,,,1,px,0
ncaaw-lFZWLVzvCEs_s1161,000604,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000605,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000606,OBSERVED_VALID,detected,0,,,motion_disagreement,82.13403679352427,,,1,px,0
ncaaw-lFZWLVzvCEs_s1161,000607,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000608,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000609,OBSERVED_VALID,detected,0,,,motion_disagreement,82.13403679352427,,,1,px,0
ncaaw-lFZWLVzvCEs_s1161,000610,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000611,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000612,OBSERVED_VALID,detected,0,,,motion_disagreement,82.13403679352427,,,1,px,0
ncaaw-lFZWLVzvCEs_s1161,000613,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000614,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000615,OBSERVED_VALID,detected,0,,,motion_disagreement,81.46778504415104,,,1,px,0
ncaaw-lFZWLVzvCEs_s1161,000616,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000617,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000618,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000619,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000620,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000621,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000622,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000623,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000624,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000625,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000626,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000627,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000628,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000629,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000630,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000631,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000632,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000633,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000634,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000635,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000636,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000637,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000638,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000639,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000640,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000641,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000642,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000643,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000644,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000645,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000646,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000647,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000648,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000649,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000650,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000651,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000652,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000653,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000654,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000655,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000656,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000657,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000658,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s1161,000659,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000600,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000601,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000602,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000603,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000604,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000605,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000606,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000607,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000608,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000609,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000610,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000611,ABSENT,none,2,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000612,OBSERVED_VALID,detected,0,,,no_player_in_radius,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000613,ABSENT,none,1,,,no_ball,,,,0,px,0
ncaaw-lFZWLVzvCEs_s2232,000614,ABSENT,none,2,,,no_ball,,,,0,px,0
