window_id,record_type,stage,n,share_per_mille,detail,ball_x_min,ball_x_max,ball_y_min,ball_y_max,player_x_min,player_x_max,player_y_min,player_y_max,source_height,join_source,ratio_x,ratio_y,ball_shift,share_per_mille_of_eligible
lnb-1CBY-LXG8VA_s6525,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,stage,detected_ball,000008,0133,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,stage,player_rows,000008,0133,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,stage,player_within_radius,000001,0017,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,stage,prerequisite_available,000001,0017,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,coordinate,detected_ball_vs_player_px,000008,,image_px_ranges,112.000,119.000,116.000,117.000,-69.123,1971.995,78.182,1166.417,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,age,detected_ball_age_frames,000008,0133,age=0,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s6525,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,stage,detected_ball,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,stage,player_rows,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,coordinate,detected_ball_vs_player_px,000000,,image_px_ranges,,,,,-69.123,1971.995,78.182,1166.417,1080,px,0.018127,0.004595,p30,
lnb-1CBY-LXG8VA_s6525,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
lnb-1CBY-LXG8VA_s6525,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
lnb-1CBY-LXG8VA_s6525,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,60000
lnb-1CBY-LXG8VA_s6525,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,20000
lnb-1CBY-LXG8VA_s6525,stage,detected_ball,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,18000
lnb-1CBY-LXG8VA_s6525,stage,player_rows,000018,0300,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,18000
lnb-1CBY-LXG8VA_s6525,stage,player_within_radius,000001,0017,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,1000
lnb-1CBY-LXG8VA_s6525,stage,prerequisite_available,000001,0017,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,1000
lnb-1CBY-LXG8VA_s6525,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,0
lnb-1CBY-LXG8VA_s6525,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.022047,0.005514,m30,0
lnb-1CBY-LXG8VA_s6525,coordinate,detected_ball_vs_player_px,000018,,image_px_ranges,265.000,310.000,223.000,229.000,-69.123,1971.995,78.182,1166.417,1080,px,0.022047,0.005514,m30,
lnb-1CBY-LXG8VA_s6525,age,detected_ball_age_frames,000018,0300,age=0,,,,,,,,,1080,px,0.022047,0.005514,m30,
lnb-1CBY-LXG8VA_s6525,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
lnb-1CBY-LXG8VA_s6525,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
ncaaw-lFZWLVzvCEs_s1161,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,10000
ncaaw-lFZWLVzvCEs_s1161,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,3333
ncaaw-lFZWLVzvCEs_s1161,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,3333
ncaaw-lFZWLVzvCEs_s1161,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,3333
ncaaw-lFZWLVzvCEs_s1161,stage,player_within_radius,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,1000
ncaaw-lFZWLVzvCEs_s1161,stage,prerequisite_available,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,1000
ncaaw-lFZWLVzvCEs_s1161,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,0
ncaaw-lFZWLVzvCEs_s1161,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,0,0
ncaaw-lFZWLVzvCEs_s1161,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,774.000,775.000,795.000,796.000,62.754,1885.386,42.112,1131.401,1080,px,0.000549,0.000918,0,
ncaaw-lFZWLVzvCEs_s1161,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.000549,0.000918,0,
ncaaw-lFZWLVzvCEs_s1161,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
ncaaw-lFZWLVzvCEs_s1161,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,335.000,335.000,428.000,428.000,62.754,1885.386,42.112,1131.401,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s1161,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,10000
ncaaw-lFZWLVzvCEs_s1161,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,3333
ncaaw-lFZWLVzvCEs_s1161,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,3333
ncaaw-lFZWLVzvCEs_s1161,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,3333
ncaaw-lFZWLVzvCEs_s1161,stage,player_within_radius,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,1000
ncaaw-lFZWLVzvCEs_s1161,stage,prerequisite_available,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,1000
ncaaw-lFZWLVzvCEs_s1161,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,0
ncaaw-lFZWLVzvCEs_s1161,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.000549,0.000918,p30,0
ncaaw-lFZWLVzvCEs_s1161,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,774.000,775.000,795.000,796.000,62.754,1885.386,42.112,1131.401,1080,px,0.000549,0.000918,p30,
ncaaw-lFZWLVzvCEs_s1161,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.000549,0.000918,p30,
ncaaw-lFZWLVzvCEs_s1161,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
ncaaw-lFZWLVzvCEs_s1161,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
ncaaw-lFZWLVzvCEs_s1161,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,10000
ncaaw-lFZWLVzvCEs_s1161,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,3333
ncaaw-lFZWLVzvCEs_s1161,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,3333
ncaaw-lFZWLVzvCEs_s1161,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,3333
ncaaw-lFZWLVzvCEs_s1161,stage,player_within_radius,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,1000
ncaaw-lFZWLVzvCEs_s1161,stage,prerequisite_available,000006,0100,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,1000
ncaaw-lFZWLVzvCEs_s1161,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,0
ncaaw-lFZWLVzvCEs_s1161,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.019752,0.001836,m30,0
ncaaw-lFZWLVzvCEs_s1161,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,774.000,810.000,794.000,796.000,62.754,1885.386,42.112,1131.401,1080,px,0.019752,0.001836,m30,
ncaaw-lFZWLVzvCEs_s1161,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.019752,0.001836,m30,
ncaaw-lFZWLVzvCEs_s1161,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
ncaaw-lFZWLVzvCEs_s1161,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
lnb-1CBY-LXG8VA_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,stage,detected_ball,000004,0067,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,stage,player_rows,000004,0067,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,coordinate,detected_ball_vs_player_px,000004,,image_px_ranges,971.000,993.000,55.000,61.000,-25.655,1855.105,67.872,1035.000,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,age,detected_ball_age_frames,000004,0067,age=0,,,,,,,,,1080,px,0.079223,0.020680,0,
lnb-1CBY-LXG8VA_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
lnb-1CBY-LXG8VA_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
lnb-1CBY-LXG8VA_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,detected_ball,000004,0067,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,player_rows,000004,0067,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,coordinate,detected_ball_vs_player_px,000004,,image_px_ranges,437.000,451.000,161.000,173.000,-25.655,1855.105,67.872,1035.000,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,age,detected_ball_age_frames,000004,0067,age=0,,,,,,,,,1080,court_map,,,0,
lnb-1CBY-LXG8VA_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,stage,detected_ball,000003,0050,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,stage,player_rows,000003,0050,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,coordinate,detected_ball_vs_player_px,000003,,image_px_ranges,784.000,794.000,41.000,41.000,-25.655,1855.105,67.872,1035.000,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,age,detected_ball_age_frames,000003,0050,age=0,,,,,,,,,1080,px,0.074438,0.004136,p30,
lnb-1CBY-LXG8VA_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
lnb-1CBY-LXG8VA_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
lnb-1CBY-LXG8VA_s90,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,stage,detected_ball,000009,0150,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,stage,player_rows,000009,0150,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,coordinate,detected_ball_vs_player_px,000009,,image_px_ranges,971.000,1020.000,55.000,72.000,-25.655,1855.105,67.872,1035.000,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,age,detected_ball_age_frames,000009,0150,age=0,,,,,,,,,1080,px,0.062209,0.041360,m30,
lnb-1CBY-LXG8VA_s90,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
lnb-1CBY-LXG8VA_s90,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,1095.000,1150.000,792.000,796.000,48.000,1907.872,383.791,1141.409,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.029572,0.005280,0,
ncaaw-lFZWLVzvCEs_s3303,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
ncaaw-lFZWLVzvCEs_s3303,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,396.000,424.000,333.000,338.000,48.000,1907.872,383.791,1141.409,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s3303,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,1123.000,1172.000,792.000,796.000,48.000,1907.872,383.791,1141.409,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.026346,0.005280,p30,
ncaaw-lFZWLVzvCEs_s3303,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
ncaaw-lFZWLVzvCEs_s3303,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,p30,
ncaaw-lFZWLVzvCEs_s3303,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,detected_ball,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,player_rows,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,coordinate,detected_ball_vs_player_px,000021,,image_px_ranges,1095.000,1127.000,793.000,796.000,48.000,1907.872,383.791,1141.409,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,age,detected_ball_age_frames,000020,0333,age=0,,,,,,,,,1080,px,0.017205,0.003960,m30,
ncaaw-lFZWLVzvCEs_s3303,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
ncaaw-lFZWLVzvCEs_s3303,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,m30,
ncaaw-lFZWLVzvCEs_s4374,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,stage,detected_ball,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,stage,player_rows,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,coordinate,detected_ball_vs_player_px,000000,,image_px_ranges,,,,,896.500,1872.000,568.000,1030.000,1080,px,0.054331,0.038961,0,
ncaaw-lFZWLVzvCEs_s4374,exclusion,missing_px_header,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
ncaaw-lFZWLVzvCEs_s4374,exclusion,missing_px_coordinate,000000,0000,px_ball_rows_excluded,,,,,,,,,1080,px,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,frames,000060,1000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,any_ball_row,000020,0333,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,detected_ball,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,player_rows,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,player_within_radius,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,prerequisite_available,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,motion_agreement,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
ncaaw-lFZWLVzvCEs_s4374,stage,accepted_ownership,000000,0000,full_frame_denominator,,,,,,,,,1080,court_map,,,0,
